Time,Channel 1,Channel 2
23668.230781793594,0.536,0.0
23668.231046135625,0.552,-0.016
23668.231310477655,0.536,-0.016
23668.231574819685,0.552,0.0
23668.231839161715,0.536,-0.016
23668.232103503742,0.552,0.0
23668.232367845772,0.536,-0.016
23668.232632187803,0.552,0.0
23668.232896529833,0.536,-0.016
23668.233160871863,0.544,0.0
23668.233425213893,0.536,-0.016
23668.233689555924,0.552,0.0
23668.233953897954,0.536,-0.016
23668.234218239984,0.552,0.0
23668.234482582015,0.536,-0.016
23668.23474692404,0.552,0.0
23668.23501126607,0.552,-0.016
23668.2352756081,0.536,0.0
23668.235539950132,0.552,-0.016
23668.235804292162,0.536,0.0
23668.236068634193,0.552,-0.008
23668.236332976223,0.536,0.032
23668.236597318253,0.536,0.032
23668.236861660283,0.552,0.136
23668.23712600231,0.536,0.14400000000000002
23668.23739034434,0.552,0.272
23668.23765468637,0.536,0.272
23668.2379190284,0.552,0.336
23668.23818337043,0.552,0.336
23668.23844771246,0.536,0.36
23668.23871205449,0.536,0.352
23668.238976396522,0.552,0.36
23668.239240738552,0.536,0.36
23668.23950508058,0.56,0.368
23668.23976942261,0.536,0.36
23668.24003376464,0.552,0.368
23668.24029810667,0.536,0.36
23668.2405624487,0.56,0.368
23668.24082679073,0.536,0.36
23668.24109113276,0.552,0.368
23668.24135547479,0.56,0.36
23668.24161981682,0.536,0.376
23668.24188415885,0.544,0.368
23668.242148500878,0.528,0.36
23668.24241284291,0.528,0.368
23668.24267718494,0.512,0.36
23668.24294152697,0.512,0.36
23668.243205869,0.528,0.376
23668.24347021103,0.512,0.36
23668.24373455306,0.528,0.368
23668.24399889509,0.512,0.36
23668.24426323712,0.528,0.376
23668.244527579147,0.52,0.36
23668.244791921177,0.544,0.368
23668.245056263208,0.528,0.368
23668.245320605238,0.544,0.392
23668.245584947268,0.536,0.4
23668.2458492893,0.512,0.41600000000000004
23668.24611363133,0.504,0.424
23668.24637797336,0.552,0.40800000000000003
23668.24664231539,0.544,0.41600000000000004
23668.246906657416,0.536,0.432
23668.247170999446,0.544,0.432
23668.247435341476,0.528,0.41600000000000004
23668.247699683507,0.536,0.432
23668.247964025537,0.512,0.41600000000000004
23668.248228367567,0.512,0.41600000000000004
23668.248492709597,0.544,0.432
23668.248757051628,0.528,0.424
23668.249021393658,0.544,0.4
23668.24928573569,0.536,0.4
23668.249550077715,0.52,0.424
23668.249814419745,0.536,0.41600000000000004
23668.250078761776,0.512,0.432
23668.250343103806,0.512,0.432
23668.250607445836,0.544,0.41600000000000004
23668.250871787866,0.528,0.424
23668.251136129897,0.552,0.40800000000000003
23668.251400471927,0.552,0.432
23668.251664813957,0.52,0.41600000000000004
23668.251929155984,0.528,0.432
23668.252193498014,0.512,0.41600000000000004
23668.252457840044,0.536,0.432
23668.252722182075,0.512,0.40800000000000003
23668.252986524105,0.52,0.432
23668.253250866135,0.512,0.41600000000000004
23668.253515208165,0.512,0.41600000000000004
23668.253779550196,0.528,0.424
23668.254043892226,0.52,0.41600000000000004
23668.254308234256,0.544,0.432
23668.254572576283,0.544,0.432
23668.254836918313,0.528,0.41600000000000004
23668.255101260344,0.536,0.41600000000000004
23668.255365602374,0.512,0.432
23668.255629944404,0.512,0.432
23668.255894286434,0.528,0.41600000000000004
23668.256158628465,0.512,0.432
23668.256422970495,0.528,0.4
23668.256687312525,0.512,0.392
23668.25695165455,0.52,0.368
23668.257215996582,0.528,0.368
23668.257480338612,0.504,0.4
23668.257744680643,0.512,0.4
23668.258009022673,0.552,0.424
23668.258273364703,0.536,0.40800000000000003
23668.258537706733,0.552,0.376
23668.258802048764,0.544,0.376
23668.259066390794,0.528,0.4
23668.25933073282,0.544,0.4
23668.25959507485,0.528,0.432
23668.25985941688,0.528,0.41600000000000004
23668.26012375891,0.536,0.424
23668.26038810094,0.528,0.432
23668.260652442972,0.544,0.392
23668.260916785002,0.544,0.392
23668.261181127033,0.512,0.368
23668.261445469063,0.512,0.368
23668.261709811093,0.52,0.368
23668.26197415312,0.512,0.368
23668.26223849515,0.52,0.36
23668.26250283718,0.528,0.368
23668.26276717921,0.512,0.384
23668.26303152124,0.52,0.384
23668.26329586327,0.544,0.424
23668.2635602053,0.528,0.41600000000000004
23668.26382454733,0.544,0.432
23668.264088889362,0.544,0.432
23668.26435323139,0.52,0.41600000000000004
23668.26461757342,0.512,0.40800000000000003
23668.26488191545,0.536,0.424
23668.26514625748,0.528,0.41600000000000004
23668.26541059951,0.512,0.432
23668.26567494154,0.52,0.424
23668.26593928357,0.544,0.376
23668.2662036256,0.528,0.376
23668.26646796763,0.544,0.36
23668.266732309658,0.544,0.368
23668.266996651688,0.528,0.376
23668.267260993718,0.528,0.376
23668.26752533575,0.536,0.424
23668.26778967778,0.528,0.40800000000000003
23668.26805401981,0.52,0.432
23668.26831836184,0.512,0.41600000000000004
23668.26858270387,0.536,0.432
23668.2688470459,0.512,0.41600000000000004
23668.26911138793,0.528,0.432
23668.269375729957,0.512,0.424
23668.269640071987,0.528,0.432
23668.269904414017,0.512,0.432
23668.270168756047,0.528,0.41600000000000004
23668.270433098078,0.512,0.41600000000000004
23668.270697440108,0.528,0.432
23668.27096178214,0.528,0.41600000000000004
23668.27122612417,0.512,0.432
23668.2714904662,0.512,0.424
23668.271754808226,0.528,0.376
23668.272019150256,0.512,0.376
23668.272283492286,0.528,0.4
23668.272547834316,0.512,0.40800000000000003
23668.272812176347,0.536,0.392
23668.273076518377,0.528,0.40800000000000003
23668.273340860407,0.544,0.424
23668.273605202437,0.544,0.41600000000000004
23668.273869544468,0.528,0.432
23668.274133886498,0.544,0.432
23668.274398228525,0.512,0.41600000000000004
23668.274662570555,0.512,0.41600000000000004
23668.274926912585,0.528,0.432
23668.275191254615,0.528,0.432
23668.275455596646,0.512,0.41600000000000004
23668.275719938676,0.512,0.432
23668.275984280706,0.52,0.41600000000000004
23668.276248622737,0.512,0.41600000000000004
23668.276512964767,0.52,0.424
23668.276777306794,0.512,0.41600000000000004
23668.277041648824,0.52,0.424
23668.277305990854,0.504,0.424
23668.277570332884,0.528,0.40800000000000003
23668.277834674915,0.512,0.40800000000000003
23668.278099016945,0.536,0.41600000000000004
23668.278363358975,0.52,0.41600000000000004
23668.278627701005,0.544,0.432
23668.278892043036,0.528,0.41600000000000004
23668.279156385062,0.544,0.432
23668.279420727093,0.528,0.41600000000000004
23668.279685069123,0.504,0.432
23668.279949411153,0.512,0.41600000000000004
23668.280213753183,0.528,0.432
23668.280478095214,0.512,0.40800000000000003
23668.280742437244,0.536,0.424
23668.281006779274,0.528,0.40800000000000003
23668.281271121305,0.544,0.432
23668.281535463335,0.528,0.432
23668.28179980536,0.512,0.41600000000000004
23668.28206414739,0.512,0.432
23668.282328489422,0.528,0.41600000000000004
23668.282592831452,0.52,0.424
23668.282857173483,0.512,0.40800000000000003
23668.283121515513,0.512,0.4
23668.283385857543,0.552,0.376
23668.283650199573,0.544,0.384
23668.283914541604,0.512,0.424
23668.28417888363,0.504,0.40800000000000003
23668.28444322566,0.528,0.432
23668.28470756769,0.52,0.41600000000000004
23668.28497190972,0.536,0.432
23668.28523625175,0.528,0.432
23668.28550059378,0.512,0.41600000000000004
23668.285764935812,0.504,0.432
23668.286029277842,0.536,0.41600000000000004
23668.286293619873,0.544,0.41600000000000004
23668.2865579619,0.512,0.376
23668.28682230393,0.512,0.384
23668.28708664596,0.528,0.368
23668.28735098799,0.512,0.376
23668.28761533002,0.528,0.41600000000000004
23668.28787967205,0.512,0.40800000000000003
23668.28814401408,0.52,0.432
23668.28840835611,0.512,0.424
23668.28867269814,0.52,0.432
23668.28893704017,0.512,0.432
23668.2892013822,0.52,0.4
23668.28946572423,0.512,0.4
23668.28973006626,0.528,0.368
23668.28999440829,0.528,0.368
23668.29025875032,0.512,0.36
23668.29052309235,0.52,0.36
23668.29078743438,0.504,0.376
23668.29105177641,0.512,0.36
23668.29131611844,0.52,0.368
23668.291580460467,0.52,0.36
23668.291844802498,0.504,0.368
23668.292109144528,0.52,0.368
23668.292373486558,0.512,0.40800000000000003
23668.29263782859,0.512,0.41600000000000004
23668.29290217062,0.528,0.4
23668.29316651265,0.528,0.40800000000000003
23668.29343085468,0.52,0.424
23668.29369519671,0.52,0.432
23668.29395953874,0.536,0.41600000000000004
23668.294223880766,0.528,0.432
23668.294488222797,0.544,0.41600000000000004
23668.294752564827,0.528,0.41600000000000004
23668.295016906857,0.544,0.432
23668.295281248887,0.528,0.424
23668.295545590918,0.512,0.432
23668.295809932948,0.512,0.432
23668.29607427498,0.528,0.41600000000000004
23668.29633861701,0.512,0.41600000000000004
23668.296602959035,0.536,0.432
23668.296867301066,0.52,0.41600000000000004
23668.297131643096,0.536,0.432
23668.297395985126,0.512,0.432
23668.297660327156,0.536,0.40800000000000003
23668.297924669187,0.512,0.4
23668.298189011217,0.544,0.376
23668.298453353247,0.544,0.376
23668.298717695277,0.52,0.4
23668.298982037304,0.528,0.392
23668.299246379334,0.512,0.368
23668.299510721365,0.528,0.368
23668.299775063395,0.552,0.368
23668.300039405425,0.536,0.368
23668.300303747455,0.552,0.40800000000000003
23668.300568089486,0.536,0.40800000000000003
23668.300832431516,0.552,0.392
23668.301096773546,0.536,0.392
23668.301361115577,0.552,0.368
23668.301625457603,0.536,0.352
23668.301889799633,0.544,0.368
23668.302154141664,0.536,0.368
23668.302418483694,0.552,0.32
23668.302682825724,0.552,0.312
23668.302947167755,0.536,0.152
23668.303211509785,0.536,0.14400000000000002
23668.303475851815,0.552,0.048
23668.303740193845,0.552,0.048
23668.304004535872,0.536,0.008
23668.304268877902,0.552,0.008
23668.304533219933,0.536,-0.008
23668.304797561963,0.536,-0.008
23668.305061903993,0.552,0.0
23668.305326246023,0.536,0.0
23668.305590588054,0.552,-0.008
23668.305854930084,0.536,-0.008
23668.306119272114,0.552,0.0
23668.30638361414,0.536,0.0
23668.30664795617,0.56,-0.008
23668.3069122982,0.536,-0.008
23668.30717664023,0.552,0.0
23668.307440982262,0.552,0.0
23668.307705324292,0.536,-0.016
23668.307969666323,0.536,0.0
23668.308234008353,0.56,-0.016
23668.308498350383,0.552,0.0
23668.308762692413,0.536,-0.016
23668.30902703444,0.552,0.0
23668.30929137647,0.536,-0.016
23668.3095557185,0.544,0.0
23668.30982006053,0.56,-0.016
23668.31008440256,0.536,-0.016
23668.31034874459,0.552,0.0
23668.31061308662,0.536,-0.008
23668.310877428652,0.552,0.0
23668.311141770682,0.552,0.0
23668.31140611271,0.536,-0.016
23668.31167045474,0.536,-0.008
23668.31193479677,0.56,0.0
23668.3121991388,0.56,0.0
23668.31246348083,0.544,-0.016
23668.31272782286,0.552,0.0
23668.31299216489,0.536,-0.016
23668.31325650692,0.56,0.0
23668.31352084895,0.536,-0.016
23668.31378519098,0.552,-0.008
23668.314049533008,0.536,0.0
23668.31431387504,0.544,0.0
23668.31457821707,0.56,-0.016
23668.3148425591,0.536,-0.016
23668.31510690113,0.552,0.0
23668.31537124316,0.536,0.0
23668.31563558519,0.552,-0.008
23668.31589992722,0.544,-0.016
23668.31616426925,0.552,0.0
23668.316428611277,0.544,-0.016
23668.316692953307,0.552,0.0
23668.316957295337,0.536,0.0
23668.317221637368,0.552,-0.008
23668.317485979398,0.544,-0.016
23668.31775032143,0.552,0.0
23668.31801466346,0.544,0.0
23668.31827900549,0.56,-0.016
23668.31854334752,0.56,0.0
23668.318807689546,0.536,-0.016
23668.319072031576,0.56,0.0
23668.319336373606,0.536,-0.016
23668.319600715637,0.544,0.0
23668.319865057667,0.56,-0.016
23668.320129399697,0.544,0.0
23668.320393741727,0.56,-0.016
23668.320658083758,0.544,-0.016
23668.320922425788,0.552,0.0
23668.32118676782,0.536,-0.016
23668.321451109845,0.56,0.0
23668.321715451875,0.544,-0.016
23668.321979793905,0.56,0.0
23668.322244135936,0.544,-0.016
23668.322508477966,0.56,0.0
23668.322772819996,0.56,0.0
23668.323037162027,0.536,-0.016
23668.323301504057,0.544,0.0
23668.323565846087,0.52,-0.016
23668.323830188114,0.528,0.0
23668.324094530144,0.552,-0.016
23668.324358872174,0.536,-0.016
23668.324623214205,0.552,0.0
23668.324887556235,0.56,0.0
23668.325151898265,0.536,-0.016
23668.325416240295,0.544,0.0
23668.325680582326,0.552,-0.016
23668.325944924356,0.536,0.0
23668.326209266383,0.56,-0.016
23668.326473608413,0.544,-0.016
23668.326737950443,0.56,0.0
23668.327002292473,0.544,-0.016
23668.327266634504,0.56,0.0
23668.327530976534,0.544,-0.016
23668.327795318564,0.56,0.0
23668.328059660595,0.544,0.0
23668.328324002625,0.56,-0.016
23668.328588344655,0.56,-0.016
23668.32885268668,0.544,0.0
23668.329117028712,0.544,0.0
23668.329381370742,0.552,-0.016
23668.329645712773,0.552,0.0
23668.329910054803,0.544,-0.016
23668.330174396833,0.544,-0.016
23668.330438738863,0.56,0.0
23668.330703080894,0.544,-0.016
23668.330967422924,0.56,0.0
23668.33123176495,0.544,-0.016
23668.33149610698,0.56,0.0
23668.33176044901,0.552,-0.016
23668.33202479104,0.544,0.0
23668.33228913307,0.544,0.0
23668.332553475102,0.56,-0.016
23668.332817817132,0.552,0.0
23668.333082159163,0.536,-0.016
23668.333346501193,0.552,-0.016
23668.333610843223,0.528,0.0
23668.33387518525,0.52,-0.016
23668.33413952728,0.552,0.0
23668.33440386931,0.536,0.0
23668.33466821134,0.552,-0.016
23668.33493255337,0.552,-0.016
23668.3351968954,0.528,0.0
23668.33546123743,0.52,0.0
23668.33572557946,0.528,-0.016
23668.335989921492,0.536,0.0
23668.33625426352,0.512,-0.016
23668.33651860555,0.512,0.0
23668.33678294758,0.528,-0.016
23668.33704728961,0.512,-0.016
23668.33731163164,0.528,0.0
23668.33757597367,0.512,0.0
23668.3378403157,0.536,-0.016
23668.33810465773,0.536,-0.008
23668.33836899976,0.512,-0.016
23668.338633341787,0.528,-0.016
23668.338897683818,0.544,0.0
23668.339162025848,0.552,-0.016
23668.33942636788,0.528,0.0
23668.33969070991,0.528,-0.016
23668.33995505194,0.512,0.0
23668.34021939397,0.52,0.0
23668.340483736,0.544,-0.016
23668.34074807803,0.528,-0.016
23668.34101242006,0.544,0.0
23668.341276762087,0.528,-0.016
23668.341541104117,0.544,0.0
23668.341805446147,0.544,-0.016
23668.342069788177,0.512,0.0
23668.342334130208,0.536,-0.016
23668.342598472238,0.544,0.0
23668.34286281427,0.536,0.0
23668.3431271563,0.544,-0.016
23668.34339149833,0.536,-0.016
23668.343655840355,0.552,0.0
23668.343920182386,0.536,0.0
23668.344184524416,0.56,-0.016
23668.344448866446,0.536,0.0
23668.344713208477,0.552,-0.016
23668.344977550507,0.536,0.0
23668.345241892537,0.56,-0.016
23668.345506234567,0.544,-0.016
23668.345770576598,0.56,0.0
23668.346034918624,0.536,-0.016
23668.346299260655,0.552,0.0
23668.346563602685,0.544,0.0
23668.346827944715,0.552,-0.016
23668.347092286745,0.544,-0.016
23668.347356628776,0.552,0.0
23668.347620970806,0.552,0.0
23668.347885312836,0.544,-0.016
23668.348149654867,0.536,0.0
23668.348413996897,0.552,-0.016
23668.348678338923,0.544,0.0
23668.348942680954,0.56,-0.016
23668.349207022984,0.552,0.0
23668.349471365014,0.536,-0.016
23668.349735707045,0.536,-0.016
23668.350000049075,0.552,0.0
23668.350264391105,0.536,-0.016
23668.350528733135,0.56,0.0
23668.350793075166,0.536,-0.016
23668.351057417192,0.552,0.0
23668.351321759223,0.536,-0.016
23668.351586101253,0.56,0.0
23668.351850443283,0.552,-0.008
23668.352114785313,0.536,-0.016
23668.352379127344,0.544,-0.016
23668.352643469374,0.52,0.0
23668.352907811404,0.528,-0.016
23668.353172153435,0.544,0.0
23668.353436495465,0.544,-0.016
23668.35370083749,0.52,0.0
23668.35396517952,0.52,-0.016
23668.354229521552,0.536,0.0
23668.354493863582,0.528,-0.016
23668.354758205613,0.512,0.0
23668.355022547643,0.512,0.0
23668.355286889673,0.536,-0.016
23668.355551231703,0.52,-0.016
23668.355815573734,0.552,0.0
23668.35607991576,0.528,-0.016
23668.35634425779,0.536,0.0
23668.35660859982,0.536,-0.016
23668.35687294185,0.512,0.0
23668.35713728388,0.512,0.0
23668.35740162591,0.528,-0.016
23668.357665967942,0.512,-0.016
23668.357930309972,0.528,0.0
23668.358194652003,0.512,-0.016
23668.35845899403,0.528,0.0
23668.35872333606,0.512,-0.016
23668.35898767809,0.528,0.0
23668.35925202012,0.512,-0.016
23668.35951636215,0.52,0.0
23668.35978070418,0.512,-0.016
23668.36004504621,0.528,0.0
23668.36030938824,0.512,0.0
23668.36057373027,0.528,-0.016
23668.3608380723,0.528,-0.016
23668.36110241433,0.504,-0.008
23668.36136675636,0.512,-0.016
23668.36163109839,0.528,0.0
23668.36189544042,0.528,-0.016
23668.36215978245,0.512,0.0
23668.36242412448,0.512,-0.016
23668.36268846651,0.52,0.0
23668.36295280854,0.512,-0.016
23668.36321715057,0.536,0.0
23668.363481492597,0.528,0.0
23668.363745834627,0.544,-0.016
23668.364010176658,0.528,-0.016
23668.364274518688,0.552,0.0
23668.36453886072,0.528,-0.016
23668.36480320275,0.504,0.0
23668.36506754478,0.504,0.0
23668.36533188681,0.528,-0.016
23668.36559622884,0.528,-0.016
23668.365860570866,0.552,0.0
23668.366124912896,0.552,-0.016
23668.366389254927,0.528,0.0
23668.366653596957,0.544,-0.016
23668.366917938987,0.528,0.0
23668.367182281017,0.528,0.0
23668.367446623048,0.544,-0.016
23668.367710965078,0.528,0.0
23668.36797530711,0.544,-0.016
23668.36823964914,0.536,-0.008
23668.368503991165,0.512,0.024
23668.368768333195,0.52,0.032
23668.369032675226,0.552,0.136
23668.369297017256,0.536,0.14400000000000002
23668.369561359286,0.544,0.272
23668.369825701317,0.536,0.28
23668.370090043347,0.544,0.336
23668.370354385377,0.536,0.336
23668.370618727407,0.552,0.36
23668.370883069434,0.536,0.352
23668.371147411464,0.552,0.36
23668.371411753495,0.536,0.36
23668.371676095525,0.552,0.376
23668.371940437555,0.552,0.368
23668.372204779585,0.536,0.36
23668.372469121616,0.552,0.36
23668.372733463646,0.536,0.368
23668.372997805676,0.536,0.368
23668.373262147707,0.552,0.36
23668.373526489733,0.536,0.36
23668.373790831763,0.552,0.368
23668.374055173794,0.536,0.368
23668.374319515824,0.552,0.36
23668.374583857854,0.552,0.368
23668.374848199885,0.536,0.36
23668.375112541915,0.544,0.36
23668.375376883945,0.512,0.368
23668.375641225975,0.512,0.368
23668.375905568002,0.536,0.36
23668.376169910032,0.52,0.36
23668.376434252063,0.512,0.376
23668.376698594093,0.512,0.376
23668.376962936123,0.528,0.36
23668.377227278153,0.512,0.368
23668.377491620184,0.52,0.36
23668.377755962214,0.512,0.368
23668.378020304244,0.52,0.36
23668.37828464627,0.512,0.368
23668.3785489883,0.528,0.36
23668.37881333033,0.512,0.36
23668.37907767236,0.528,0.376
23668.379342014392,0.512,0.368
23668.379606356422,0.528,0.36
23668.379870698453,0.536,0.368
23668.380135040483,0.512,0.36
23668.380399382513,0.512,0.36
23668.380663724543,0.544,0.376
23668.38092806657,0.528,0.36
23668.3811924086,0.544,0.376
23668.38145675063,0.544,0.36
23668.38172109266,0.512,0.376
23668.38198543469,0.528,0.376
23668.38224977672,0.504,0.36
23668.38251411875,0.512,0.368
23668.382778460782,0.528,0.36
23668.383042802812,0.512,0.368
23668.38330714484,0.528,0.36
23668.38357148687,0.528,0.36
23668.3838358289,0.512,0.368
23668.38410017093,0.528,0.36
23668.38436451296,0.512,0.368
23668.38462885499,0.52,0.36
