Time,Channel 1,Channel 2
675.6496467590332,0.528,0.0
675.6498890735705,0.536,-0.016
675.650131388108,0.536,0.0
675.6503737026453,0.512,-0.016
675.6506160171826,0.512,-0.016
675.6508583317201,0.552,0.0
675.6511006462574,0.536,0.0
675.6513429607948,0.552,-0.016
675.6515852753321,0.536,0.0
675.6518275898695,0.56,-0.008
675.6520699044069,0.552,0.0
675.6523122189442,0.536,-0.016
675.6525545334816,0.544,0.0
675.652796848019,0.528,-0.016
675.6530391625563,0.536,0.0
675.6532814770937,0.552,-0.016
675.6535237916311,0.544,0.0
675.6537661061684,0.528,-0.016
675.6540084207058,0.544,-0.008
675.6542507352432,0.52,0.0
675.6544930497805,0.512,-0.008
675.6547353643178,0.544,0.024
675.6549776788553,0.536,0.024
675.6552199933926,0.512,0.128
675.65546230793,0.52,0.136
675.6557046224674,0.552,0.28
675.6559469370047,0.536,0.28
675.6561892515421,0.552,0.4
675.6564315660795,0.536,0.424
675.6566738806168,0.552,0.384
675.6569161951542,0.536,0.4
675.6571585096916,0.552,0.384
675.657400824229,0.536,0.392
675.6576431387663,0.552,0.392
675.6578854533036,0.536,0.392
675.658127767841,0.552,0.4
675.6583700823784,0.552,0.392
675.6586123969157,0.536,0.4
675.6588547114532,0.536,0.4
675.6590970259905,0.552,0.392
675.6593393405278,0.552,0.392
675.6595816550653,0.536,0.4
675.6598239696026,0.528,0.4
675.6600662841399,0.544,0.392
675.6603085986773,0.512,0.392
675.6605509132147,0.552,0.392
675.660793227752,0.536,0.392
675.6610355422894,0.552,0.4
675.6612778568268,0.536,0.392
675.6615201713641,0.552,0.4
675.6617624859015,0.552,0.392
675.6620048004389,0.536,0.4
675.6622471149763,0.552,0.392
675.6624894295136,0.536,0.4
675.662731744051,0.536,0.40800000000000003
675.6629740585884,0.552,0.392
675.6632163731257,0.536,0.392
675.663458687663,0.552,0.4
675.6637010022005,0.552,0.392
675.6639433167378,0.536,0.4
675.6641856312751,0.552,0.392
675.6644279458126,0.536,0.40800000000000003
675.6646702603499,0.536,0.4
675.6649125748872,0.552,0.432
675.6651548894247,0.536,0.432
675.665397203962,0.56,0.456
675.6656395184993,0.536,0.456
675.6658818330368,0.552,0.432
675.6661241475741,0.552,0.464
675.6663664621115,0.536,0.41600000000000004
675.6666087766488,0.544,0.41600000000000004
675.6668510911862,0.552,0.4
675.6670934057236,0.56,0.40800000000000003
675.6673357202609,0.536,0.392
675.6675780347983,0.544,0.40800000000000003
675.6678203493357,0.56,0.392
675.668062663873,0.536,0.392
675.6683049784104,0.56,0.40800000000000003
675.6685472929478,0.544,0.4
675.6687896074851,0.56,0.44
675.6690319220226,0.552,0.456
675.6692742365599,0.536,0.40800000000000003
675.6695165510972,0.56,0.40800000000000003
675.6697588656345,0.536,0.41600000000000004
675.670001180172,0.536,0.424
675.6702434947093,0.552,0.4
675.6704858092467,0.56,0.40800000000000003
675.6707281237841,0.544,0.44
675.6709704383214,0.552,0.424
675.6712127528588,0.536,0.4
675.6714550673962,0.544,0.4
675.6716973819335,0.536,0.448
675.6719396964709,0.536,0.448
675.6721820110083,0.512,0.4
675.6724243255456,0.528,0.40800000000000003
675.672666640083,0.536,0.392
675.6729089546203,0.528,0.4
675.6731512691578,0.544,0.432
675.6733935836951,0.528,0.448
675.6736358982324,0.544,0.424
675.6738782127699,0.536,0.432
675.6741205273072,0.512,0.4
675.6743628418445,0.504,0.4
675.674605156382,0.536,0.432
675.6748474709193,0.552,0.456
675.6750897854566,0.528,0.40800000000000003
675.6753320999941,0.544,0.4
675.6755744145314,0.528,0.432
675.6758167290687,0.544,0.448
675.6760590436061,0.52,0.4
675.6763013581435,0.528,0.41600000000000004
675.6765436726809,0.512,0.392
675.6767859872182,0.504,0.40800000000000003
675.6770283017556,0.536,0.392
675.677270616293,0.528,0.392
675.6775129308303,0.544,0.40800000000000003
675.6777552453677,0.528,0.4
675.6779975599051,0.552,0.392
675.6782398744424,0.544,0.392
675.6784821889797,0.52,0.4
675.6787245035172,0.504,0.392
675.6789668180545,0.536,0.4
675.6792091325918,0.528,0.392
675.6794514471293,0.544,0.4
675.6796937616666,0.528,0.392
675.679936076204,0.536,0.4
675.6801783907414,0.528,0.4
675.6804207052787,0.536,0.392
675.680663019816,0.528,0.392
675.6809053343535,0.552,0.392
675.6811476488908,0.544,0.392
675.6813899634282,0.512,0.4
675.6816322779655,0.512,0.392
675.6818745925029,0.536,0.4
675.6821169070403,0.544,0.392
675.6823592215776,0.528,0.392
675.682601536115,0.528,0.392
675.6828438506524,0.544,0.4
675.6830861651897,0.528,0.392
675.6833284797272,0.544,0.4
675.6835707942645,0.528,0.392
675.6838131088018,0.544,0.4
675.6840554233393,0.544,0.392
675.6842977378766,0.52,0.4
675.6845400524139,0.512,0.392
675.6847823669513,0.536,0.40800000000000003
675.6850246814887,0.528,0.392
675.685266996026,0.544,0.392
675.6855093105634,0.536,0.392
675.6857516251008,0.544,0.4
675.6859939396381,0.528,0.392
675.6862362541755,0.544,0.4
675.6864785687129,0.544,0.392
675.6867208832502,0.52,0.4
675.6869631977876,0.536,0.392
675.687205512325,0.52,0.4
675.6874478268624,0.52,0.392
675.6876901413997,0.536,0.392
675.687932455937,0.528,0.392
675.6881747704745,0.536,0.392
675.6884170850118,0.528,0.392
675.6886593995491,0.544,0.4
675.6889017140866,0.528,0.392
675.6891440286239,0.544,0.40800000000000003
675.6893863431612,0.528,0.392
675.6896286576987,0.544,0.4
675.689870972236,0.536,0.392
675.6901132867733,0.512,0.4
