Time,Channel 1,Channel 2
5713.394239902496,0.512,-0.016
5713.3944882875685,0.528,0.0
5713.39473667264,0.528,0.0
5713.394985057712,0.504,-0.016
5713.395233442783,0.504,-0.016
5713.395481827855,0.512,0.0
5713.3957302129265,0.504,-0.016
5713.395978597999,0.52,0.0
5713.39622698307,0.504,-0.016
5713.396475368142,0.52,0.0
5713.396723753214,0.52,-0.016
5713.3969721382855,0.504,0.0
5713.397220523358,0.504,-0.008
5713.397468908429,0.52,-0.016
5713.397717293501,0.504,-0.016
5713.397965678572,0.52,0.0
5713.398214063644,0.512,-0.016
5713.398462448717,0.528,0.0
5713.398710833788,0.512,-0.016
5713.39895921886,0.528,0.0
5713.399207603931,0.52,-0.008
5713.399455989003,0.536,0.032
5713.399704374075,0.528,0.032
5713.399952759147,0.512,0.136
5713.400201144218,0.512,0.152
5713.40044952929,0.528,0.28800000000000003
5713.400697914362,0.512,0.296
5713.400946299434,0.528,0.36
5713.401194684506,0.528,0.36
5713.401443069577,0.512,0.384
5713.401691454649,0.512,0.376
5713.40193983972,0.528,0.392
5713.402188224793,0.504,0.384
5713.402436609864,0.528,0.384
5713.402684994936,0.52,0.384
5713.402933380008,0.504,0.392
5713.403181765079,0.512,0.384
5713.4034301501515,0.52,0.392
5713.403678535223,0.528,0.392
5713.403926920295,0.504,0.384
5713.404175305366,0.504,0.384
5713.404423690438,0.52,0.392
5713.4046720755105,0.512,0.384
5713.404920460582,0.52,0.4
5713.405168845654,0.512,0.384
5713.405417230725,0.528,0.384
5713.405665615797,0.512,0.392
5713.4059140008685,0.528,0.384
5713.406162385941,0.528,0.392
5713.406410771012,0.512,0.384
5713.406659156084,0.512,0.384
5713.406907541156,0.528,0.392
5713.4071559262275,0.504,0.384
5713.4074043113,0.536,0.392
5713.407652696371,0.52,0.392
5713.407901081443,0.536,0.384
5713.408149466514,0.52,0.384
5713.408397851586,0.536,0.392
5713.408646236658,0.536,0.384
5713.40889462173,0.52,0.384
5713.409143006802,0.52,0.384
5713.409391391873,0.536,0.384
5713.409639776945,0.52,0.384
5713.409888162017,0.536,0.392
5713.410136547089,0.52,0.384
5713.41038493216,0.536,0.392
5713.410633317232,0.52,0.384
5713.410881702304,0.536,0.392
5713.411130087376,0.52,0.384
5713.411378472448,0.528,0.392
5713.411626857519,0.512,0.384
5713.411875242591,0.528,0.384
5713.412123627662,0.52,0.392
5713.4123720127345,0.536,0.384
5713.412620397806,0.512,0.384
5713.412868782878,0.536,0.392
5713.41311716795,0.52,0.384
5713.413365553021,0.536,0.392
5713.4136139380935,0.52,0.384
5713.413862323165,0.536,0.392
5713.414110708237,0.52,0.384
5713.414359093308,0.528,0.392
5713.41460747838,0.512,0.392
5713.4148558634515,0.536,0.384
5713.415104248524,0.52,0.392
5713.415352633596,0.536,0.384
5713.415601018667,0.52,0.384
5713.415849403739,0.528,0.392
5713.4160977888105,0.52,0.384
5713.416346173883,0.528,0.392
5713.416594558954,0.536,0.384
5713.416842944026,0.512,0.392
5713.417091329098,0.536,0.384
5713.417339714169,0.512,0.392
5713.417588099242,0.512,0.384
5713.417836484313,0.528,0.384
5713.418084869385,0.52,0.384
5713.418333254456,0.536,0.384
5713.418581639528,0.512,0.384
5713.4188300246,0.536,0.384
5713.419078409672,0.536,0.384
5713.419326794744,0.512,0.392
5713.419575179815,0.52,0.384
5713.419823564887,0.536,0.392
5713.420071949959,0.52,0.384
5713.420320335031,0.528,0.384
5713.420568720102,0.52,0.384
5713.420817105174,0.528,0.392
5713.421065490245,0.52,0.384
5713.4213138753175,0.528,0.392
5713.42156226039,0.52,0.384
5713.421810645461,0.528,0.392
5713.422059030533,0.528,0.384
5713.422307415604,0.512,0.384
5713.4225558006765,0.52,0.384
5713.422804185748,0.528,0.392
5713.42305257082,0.52,0.384
5713.423300955892,0.528,0.384
5713.423549340963,0.52,0.392
5713.423797726035,0.536,0.376
5713.424046111107,0.52,0.376
5713.424294496179,0.528,0.384
5713.42454288125,0.52,0.376
5713.424791266322,0.528,0.368
5713.4250396513935,0.536,0.368
5713.425288036466,0.512,0.392
5713.425536421538,0.52,0.376
5713.425784806609,0.528,0.384
5713.426033191681,0.52,0.384
5713.426281576752,0.528,0.368
5713.426529961825,0.512,0.368
5713.426778346896,0.528,0.392
5713.427026731968,0.528,0.392
5713.427275117039,0.512,0.384
5713.427523502111,0.528,0.392
5713.427771887184,0.512,0.384
5713.428020272255,0.52,0.392
5713.428268657327,0.528,0.376
5713.428517042398,0.528,0.384
5713.42876542747,0.512,0.376
5713.429013812542,0.512,0.368
5713.429262197614,0.528,0.392
5713.429510582686,0.536,0.384
5713.429758967757,0.52,0.4
5713.430007352829,0.512,0.392
5713.430255737901,0.528,0.376
5713.430504122973,0.52,0.384
5713.430752508044,0.528,0.368
5713.431000893116,0.512,0.368
5713.431249278187,0.528,0.384
5713.4314976632595,0.52,0.392
5713.431746048332,0.528,0.376
5713.431994433403,0.528,0.376
5713.432242818475,0.512,0.384
5713.432491203546,0.52,0.376
5713.4327395886185,0.528,0.384
5713.43298797369,0.52,0.384
5713.433236358762,0.536,0.368
5713.433484743833,0.52,0.376
5713.433733128905,0.528,0.392
5713.433981513977,0.52,0.384
5713.434229899049,0.536,0.376
5713.434478284121,0.52,0.376
5713.434726669192,0.536,0.368
5713.434975054264,0.512,0.368
5713.4352234393355,0.528,0.384
5713.435471824408,0.52,0.368
5713.43572020948,0.536,0.376
5713.435968594551,0.52,0.376
5713.436216979623,0.528,0.384
5713.436465364694,0.52,0.392
5713.436713749767,0.528,0.376
5713.436962134838,0.528,0.376
5713.43721051991,0.512,0.376
5713.437458904981,0.52,0.376
5713.437707290053,0.536,0.384
5713.4379556751255,0.52,0.376
5713.438204060197,0.528,0.384
5713.438452445269,0.536,0.376
5713.43870083034,0.512,0.368
5713.438949215412,0.512,0.368
5713.439197600484,0.536,0.392
5713.439445985556,0.52,0.376
5713.439694370627,0.536,0.392
5713.439942755699,0.536,0.392
5713.440191140771,0.512,0.368
5713.4404395258425,0.512,0.376
5713.440687910915,0.528,0.368
5713.440936295986,0.512,0.376
5713.441184681058,0.536,0.392
5713.441433066129,0.52,0.384
5713.4416814512015,0.528,0.4
5713.441929836274,0.512,0.392
5713.442178221345,0.528,0.376
5713.442426606417,0.536,0.376
5713.442674991488,0.512,0.384
5713.44292337656,0.512,0.384
5713.443171761632,0.528,0.368
5713.443420146704,0.528,0.376
5713.443668531775,0.504,0.376
5713.443916916847,0.512,0.376
5713.444165301919,0.528,0.368
5713.444413686991,0.528,0.376
5713.444662072063,0.512,0.392
5713.444910457134,0.528,0.392
5713.445158842206,0.504,0.376
5713.445407227277,0.504,0.376
5713.44565561235,0.52,0.376
5713.445903997421,0.512,0.376
5713.446152382493,0.528,0.376
5713.446400767565,0.512,0.384
5713.446649152636,0.528,0.368
5713.4468975377085,0.528,0.376
5713.44714592278,0.504,0.392
5713.447394307852,0.528,0.384
5713.447642692923,0.504,0.392
5713.447891077995,0.504,0.4
5713.4481394630675,0.52,0.376
5713.448387848139,0.528,0.376
5713.448636233211,0.512,0.368
5713.448884618282,0.528,0.376
5713.449133003354,0.512,0.384
5713.4493813884255,0.512,0.384
5713.449629773498,0.528,0.4
5713.449878158569,0.512,0.384
5713.450126543641,0.528,0.392
5713.450374928713,0.528,0.392
5713.4506233137845,0.512,0.376
5713.450871698857,0.512,0.376
5713.451120083928,0.528,0.376
5713.451368469,0.528,0.376
5713.451616854071,0.504,0.376
5713.451865239143,0.52,0.376
5713.452113624215,0.504,0.368
5713.452362009287,0.512,0.368
5713.452610394359,0.528,0.392
5713.45285877943,0.52,0.376
5713.453107164502,0.504,0.376
5713.453355549574,0.504,0.376
5713.453603934646,0.52,0.368
5713.453852319717,0.512,0.368
5713.454100704789,0.528,0.384
5713.454349089861,0.536,0.392
5713.454597474933,0.504,0.376
5713.454845860005,0.504,0.384
5713.455094245076,0.52,0.368
5713.455342630148,0.512,0.376
5713.455591015219,0.52,0.384
5713.455839400292,0.512,0.384
5713.456087785363,0.52,0.376
5713.456336170435,0.512,0.376
5713.456584555507,0.528,0.368
5713.456832940578,0.528,0.376
5713.4570813256505,0.504,0.392
5713.457329710722,0.504,0.392
5713.457578095794,0.52,0.376
5713.457826480865,0.512,0.376
5713.458074865937,0.52,0.376
5713.458323251009,0.52,0.376
5713.458571636081,0.504,0.384
5713.458820021153,0.512,0.376
5713.459068406224,0.528,0.376
5713.459316791296,0.504,0.376
5713.4595651763675,0.52,0.368
5713.45981356144,0.512,0.376
5713.460061946511,0.504,0.392
5713.460310331583,0.504,0.384
5713.460558716655,0.52,0.4
5713.4608071017265,0.504,0.384
5713.461055486799,0.512,0.368
5713.46130387187,0.504,0.368
5713.461552256942,0.52,0.28800000000000003
5713.461800642013,0.52,0.28
5713.462049027085,0.504,0.136
5713.462297412157,0.512,0.136
5713.462545797229,0.528,0.048
5713.462794182301,0.528,0.04
5713.463042567372,0.504,0.0
5713.463290952444,0.504,0.008
5713.463539337516,0.512,-0.008
5713.463787722588,0.512,-0.008
5713.464036107659,0.52,0.0
5713.464284492731,0.512,0.0
5713.464532877802,0.52,-0.008
5713.464781262875,0.52,0.0
5713.465029647947,0.504,-0.008
5713.465278033018,0.512,0.0
5713.46552641809,0.52,-0.008
5713.465774803161,0.528,-0.008
5713.4660231882335,0.504,0.0
5713.466271573305,0.512,0.0
5713.466519958377,0.528,-0.016
5713.466768343449,0.512,-0.016
5713.46701672852,0.528,0.0
5713.4672651135925,0.52,-0.016
5713.467513498664,0.512,0.0
5713.467761883736,0.512,0.0
5713.468010268807,0.528,-0.016
5713.468258653879,0.512,0.0
5713.4685070389505,0.52,-0.016
5713.468755424023,0.512,0.0
5713.469003809095,0.528,-0.016
5713.469252194166,0.512,0.0
5713.469500579238,0.528,-0.016
5713.4697489643095,0.528,0.0
5713.469997349382,0.512,-0.016
5713.470245734453,0.528,0.0
5713.470494119525,0.504,-0.008
5713.470742504596,0.504,0.0
5713.470990889668,0.528,-0.016
5713.471239274741,0.512,-0.016
5713.471487659812,0.528,0.0
5713.471736044884,0.512,0.0
5713.471984429955,0.536,-0.016
5713.472232815027,0.52,0.0
5713.472481200099,0.528,-0.016
5713.472729585171,0.528,0.0
5713.472977970243,0.512,-0.016
5713.473226355314,0.512,-0.008
5713.473474740386,0.528,0.0
5713.473723125458,0.52,0.0
5713.47397151053,0.528,-0.016
5713.474219895601,0.52,0.0
5713.474468280673,0.512,-0.016
5713.474716665744,0.52,-0.008
5713.4749650508165,0.512,0.0
5713.475213435889,0.52,-0.016
5713.47546182096,0.504,0.0
5713.475710206032,0.504,-0.016
5713.475958591103,0.528,0.0
5713.4762069761755,0.528,0.0
5713.476455361247,0.504,-0.016
5713.476703746319,0.504,-0.016
5713.47695213139,0.52,0.0
5713.477200516462,0.504,-0.016
5713.477448901534,0.512,0.0
5713.477697286606,0.504,0.0
5713.477945671678,0.52,-0.016
5713.478194056749,0.504,0.0
5713.478442441821,0.52,-0.016
5713.4786908268925,0.512,-0.016
5713.478939211965,0.528,0.0
5713.479187597037,0.512,0.0
5713.479435982108,0.544,-0.016
5713.47968436718,0.52,-0.016
