Time,Channel 1,Channel 2
20578.96675491333,0.504,-0.016
20578.9670203652,0.488,0.0
20578.967285817067,0.496,-0.016
20578.967551268935,0.528,-0.008
20578.967816720804,0.496,-0.008
20578.968082172672,0.504,-0.016
20578.96834762454,0.496,-0.008
20578.96861307641,0.52,-0.016
20578.968878528278,0.488,-0.016
20578.969143980146,0.504,0.0
20578.969409432015,0.496,-0.008
20578.969674883883,0.536,-0.016
20578.96994033575,0.528,-0.008
20578.97020578762,0.52,-0.016
20578.97047123949,0.528,-0.008
20578.970736691357,0.512,-0.016
20578.971002143226,0.52,-0.016
20578.971267595094,0.496,0.0
20578.971533046963,0.512,0.0
20578.971798498827,0.488,-0.016
20578.972063950696,0.52,-0.008
20578.972329402564,0.488,0.016
20578.972594854433,0.488,0.016
20578.9728603063,0.512,0.112
20578.97312575817,0.512,0.12
20578.97339121004,0.496,0.28800000000000003
20578.973656661907,0.52,0.296
20578.973922113775,0.488,0.392
20578.974187565644,0.496,0.392
20578.974453017512,0.52,0.432
20578.97471846938,0.512,0.424
20578.97498392125,0.528,0.448
20578.975249373118,0.52,0.44
20578.975514824986,0.536,0.456
20578.975780276854,0.528,0.448
20578.976045728723,0.512,0.424
20578.97631118059,0.528,0.40800000000000003
20578.97657663246,0.496,0.44
20578.97684208433,0.504,0.448
20578.977107536197,0.528,0.432
20578.977372988065,0.496,0.44
20578.977638439934,0.528,0.41600000000000004
20578.977903891802,0.52,0.41600000000000004
20578.97816934367,0.496,0.4
20578.97843479554,0.496,0.40800000000000003
20578.978700247408,0.504,0.384
20578.978965699276,0.496,0.384
20578.979231151145,0.512,0.392
20578.979496603013,0.496,0.392
20578.97976205488,0.512,0.40800000000000003
20578.98002750675,0.536,0.4
20578.98029295862,0.496,0.424
20578.980558410487,0.496,0.41600000000000004
20578.980823862355,0.528,0.44
20578.981089314224,0.536,0.41600000000000004
20578.981354766092,0.512,0.384
20578.98162021796,0.52,0.4
20578.981885669826,0.496,0.384
20578.982151121694,0.528,0.384
20578.982416573563,0.496,0.41600000000000004
20578.98268202543,0.496,0.41600000000000004
20578.9829474773,0.528,0.384
20578.983212929168,0.528,0.384
20578.983478381037,0.504,0.392
20578.983743832905,0.504,0.384
20578.984009284773,0.536,0.376
20578.984274736642,0.528,0.384
20578.98454018851,0.536,0.376
20578.98480564038,0.544,0.384
20578.985071092247,0.528,0.376
20578.985336544116,0.528,0.384
20578.985601995984,0.552,0.376
20578.985867447853,0.528,0.376
20578.98613289972,0.552,0.384
20578.98639835159,0.544,0.376
20578.98666380346,0.528,0.384
20578.986929255327,0.536,0.376
20578.987194707195,0.544,0.392
20578.987460159064,0.536,0.376
20578.987725610932,0.528,0.392
20578.9879910628,0.528,0.384
20578.98825651467,0.544,0.376
20578.988521966538,0.552,0.376
20578.988787418406,0.528,0.384
20578.989052870274,0.528,0.392
20578.989318322143,0.552,0.376
20578.98958377401,0.544,0.376
20578.98984922588,0.528,0.384
20578.99011467775,0.536,0.376
20578.990380129617,0.552,0.392
20578.990645581485,0.528,0.376
20578.990911033354,0.552,0.392
20578.991176485222,0.536,0.376
20578.99144193709,0.552,0.392
20578.991707388956,0.536,0.376
20578.991972840824,0.552,0.392
20578.992238292692,0.536,0.384
20578.99250374456,0.544,0.376
20578.99276919643,0.536,0.384
20578.993034648298,0.552,0.376
20578.993300100166,0.536,0.376
20578.993565552035,0.552,0.392
20578.993831003903,0.544,0.384
20578.99409645577,0.536,0.376
20578.99436190764,0.536,0.384
20578.99462735951,0.552,0.4
20578.994892811377,0.536,0.4
20578.995158263246,0.552,0.44
20578.995423715114,0.552,0.432
20578.995689166983,0.536,0.448
20578.99595461885,0.536,0.44
20578.99622007072,0.56,0.456
20578.996485522588,0.536,0.44
20578.996750974457,0.552,0.392
20578.997016426325,0.536,0.4
20578.997281878193,0.552,0.41600000000000004
20578.997547330062,0.536,0.40800000000000003
20578.99781278193,0.544,0.384
20578.9980782338,0.536,0.376
20578.998343685667,0.544,0.4
20578.998609137536,0.536,0.4
20578.998874589404,0.552,0.392
20578.999140041273,0.536,0.4
20578.99940549314,0.552,0.44
20578.99967094501,0.536,0.424
20578.99993639688,0.552,0.392
20579.000201848747,0.536,0.4
20579.000467300615,0.544,0.384
20579.000732752484,0.536,0.384
