Time,Channel 1,Channel 2
11007.317253112793,0.52,0.0
11007.31750290533,0.536,-0.016
11007.317752697865,0.536,0.0
11007.318002490401,0.52,-0.016
11007.318252282937,0.52,-0.016
11007.318502075474,0.528,0.0
11007.31875186801,0.52,-0.016
11007.319001660546,0.536,0.0
11007.319251453082,0.52,0.0
11007.319501245618,0.536,-0.008
11007.319751038154,0.52,-0.008
11007.32000083069,0.536,0.0
11007.320250623226,0.52,0.0
11007.320500415763,0.536,-0.016
11007.320750208299,0.52,-0.008
11007.321000000835,0.528,0.0
11007.321249793371,0.52,0.0
11007.321499585907,0.528,-0.016
11007.321749378443,0.52,-0.016
11007.32199917098,0.536,0.0
11007.322248963515,0.52,-0.008
11007.322498756052,0.544,0.016
11007.322748548588,0.528,0.016
11007.322998341124,0.52,0.112
11007.32324813366,0.52,0.12
11007.323497926196,0.536,0.264
11007.323747718732,0.52,0.256
11007.323997511268,0.536,0.352
11007.324247303804,0.536,0.34400000000000003
11007.32449709634,0.52,0.392
11007.324746888877,0.52,0.392
11007.324996681413,0.536,0.40800000000000003
11007.325246473949,0.52,0.40800000000000003
11007.325496266485,0.528,0.392
11007.325746059021,0.536,0.4
11007.325995851557,0.52,0.4
11007.326245644093,0.52,0.4
11007.32649543663,0.528,0.41600000000000004
11007.326745229164,0.52,0.40800000000000003
11007.3269950217,0.536,0.384
11007.327244814236,0.536,0.376
11007.327494606772,0.52,0.392
11007.327744399308,0.52,0.392
11007.327994191844,0.536,0.40800000000000003
11007.32824398438,0.52,0.4
11007.328493776917,0.536,0.40800000000000003
11007.328743569453,0.52,0.4
11007.328993361989,0.536,0.41600000000000004
11007.329243154525,0.528,0.4
11007.329492947061,0.512,0.41600000000000004
11007.329742739597,0.52,0.4
11007.329992532133,0.512,0.41600000000000004
11007.33024232467,0.512,0.4
11007.330492117206,0.528,0.40800000000000003
11007.330741909742,0.52,0.40800000000000003
11007.330991702278,0.536,0.4
11007.331241494814,0.52,0.40800000000000003
11007.33149128735,0.536,0.4
11007.331741079886,0.52,0.4
11007.331990872422,0.536,0.40800000000000003
11007.332240664959,0.52,0.4
