Time,Channel 1,Channel 2
23740.429196834564,0.536,0.0
23740.42946450631,0.552,-0.016
23740.42973217805,0.544,0.0
23740.429999849795,0.528,-0.016
23740.43026752154,0.536,0.0
23740.430535193285,0.552,-0.016
23740.430802865027,0.536,-0.016
23740.43107053677,0.544,0.0
23740.431338208517,0.536,-0.016
23740.43160588026,0.552,0.0
23740.431873552003,0.536,-0.016
23740.432141223748,0.552,0.0
23740.432408895493,0.536,0.0
23740.432676567238,0.552,-0.016
23740.43294423898,0.536,-0.008
23740.433211910724,0.544,0.0
23740.43347958247,0.536,-0.016
23740.433747254214,0.552,0.0
23740.434014925955,0.536,-0.008
23740.4342825977,0.552,0.0
23740.434550269445,0.536,-0.008
23740.43481794119,0.552,0.024
23740.43508561293,0.552,0.024
23740.435353284676,0.528,0.136
23740.43562095642,0.536,0.14400000000000002
23740.435888628166,0.544,0.28800000000000003
23740.436156299907,0.536,0.28800000000000003
23740.436423971652,0.552,0.36
23740.436691643397,0.536,0.36
23740.436959315142,0.544,0.384
23740.437226986884,0.552,0.384
23740.43749465863,0.536,0.4
23740.437762330374,0.536,0.384
23740.43803000212,0.552,0.4
23740.43829767386,0.536,0.392
23740.438565345605,0.552,0.392
23740.43883301735,0.552,0.392
23740.439100689095,0.536,0.4
23740.439368360836,0.536,0.392
23740.43963603258,0.552,0.4
23740.439903704326,0.552,0.392
23740.44017137607,0.536,0.4
23740.440439047812,0.552,0.392
23740.440706719557,0.528,0.392
23740.440974391302,0.536,0.392
23740.441242063047,0.552,0.4
23740.44150973479,0.536,0.392
23740.441777406533,0.552,0.392
23740.442045078278,0.536,0.392
23740.442312750023,0.552,0.4
23740.442580421764,0.536,0.392
23740.44284809351,0.528,0.4
23740.443115765254,0.528,0.392
23740.443383437,0.544,0.4
23740.44365110874,0.552,0.392
23740.443918780486,0.528,0.4
23740.44418645223,0.536,0.392
23740.444454123975,0.512,0.392
23740.444721795717,0.52,0.392
23740.44498946746,0.536,0.392
23740.445257139207,0.528,0.392
23740.44552481095,0.512,0.4
23740.445792482693,0.512,0.4
23740.446060154438,0.536,0.392
23740.446327826183,0.52,0.392
23740.446595497928,0.528,0.392
23740.44686316967,0.528,0.384
23740.447130841414,0.512,0.4
23740.44739851316,0.512,0.392
23740.447666184904,0.528,0.4
23740.447933856645,0.528,0.4
23740.44820152839,0.512,0.384
23740.448469200135,0.52,0.392
23740.44873687188,0.544,0.4
23740.44900454362,0.544,0.392
23740.449272215366,0.52,0.4
23740.44953988711,0.528,0.392
23740.449807558853,0.544,0.4
23740.450075230598,0.528,0.392
23740.450342902343,0.544,0.4
23740.450610574087,0.528,0.4
23740.45087824583,0.544,0.384
23740.451145917574,0.528,0.4
23740.45141358932,0.544,0.384
23740.451681261064,0.544,0.392
23740.451948932805,0.52,0.4
23740.45221660455,0.512,0.4
23740.452484276295,0.528,0.392
23740.45275194804,0.52,0.392
23740.45301961978,0.528,0.4
23740.453287291526,0.52,0.392
23740.45355496327,0.512,0.384
23740.453822635016,0.512,0.392
23740.454090306757,0.536,0.392
23740.454357978502,0.52,0.392
23740.454625650247,0.544,0.4
23740.454893321992,0.536,0.392
23740.455160993733,0.512,0.4
23740.45542866548,0.504,0.392
23740.455696337223,0.544,0.4
23740.45596400897,0.552,0.392
23740.45623168071,0.528,0.4
23740.456499352455,0.544,0.392
23740.4567670242,0.528,0.4
23740.457034695944,0.528,0.392
23740.457302367686,0.544,0.4
23740.45757003943,0.536,0.392
23740.457837711176,0.552,0.4
23740.45810538292,0.528,0.392
23740.458373054662,0.544,0.4
23740.458640726407,0.536,0.392
23740.458908398152,0.552,0.4
23740.459176069897,0.544,0.392
23740.459443741638,0.528,0.4
23740.459711413383,0.536,0.4
23740.459979085128,0.552,0.392
23740.460246756873,0.536,0.4
23740.460514428614,0.552,0.384
23740.46078210036,0.544,0.4
23740.461049772104,0.528,0.392
23740.46131744385,0.544,0.392
23740.46158511559,0.528,0.4
23740.461852787335,0.528,0.392
23740.46212045908,0.552,0.4
23740.462388130825,0.544,0.392
23740.462655802567,0.52,0.4
23740.46292347431,0.52,0.4
23740.463191146056,0.552,0.392
23740.4634588178,0.536,0.392
23740.463726489543,0.552,0.392
23740.463994161288,0.536,0.392
23740.464261833033,0.552,0.384
23740.464529504778,0.552,0.392
23740.46479717652,0.528,0.392
23740.465064848264,0.528,0.4
23740.46533252001,0.552,0.384
23740.465600191754,0.528,0.392
23740.465867863495,0.544,0.384
23740.46613553524,0.536,0.392
23740.466403206985,0.552,0.432
23740.46667087873,0.528,0.41600000000000004
23740.46693855047,0.544,0.392
23740.467206222216,0.528,0.4
23740.46747389396,0.544,0.392
23740.467741565706,0.528,0.392
23740.468009237447,0.544,0.392
23740.468276909192,0.544,0.384
23740.468544580937,0.52,0.4
23740.468812252682,0.536,0.392
23740.469079924424,0.52,0.392
23740.46934759617,0.512,0.384
23740.469615267913,0.536,0.4
23740.469882939655,0.528,0.4
23740.4701506114,0.512,0.384
23740.470418283145,0.512,0.384
