Time,Channel 1,Channel 2
16817.833690404892,0.52,0.0
16817.833956534665,0.504,-0.016
16817.834222664434,0.512,-0.016
16817.834488794208,0.52,0.0
16817.83475492398,0.512,-0.008
16817.83502105375,0.528,0.0
16817.835287183523,0.52,-0.016
16817.835553313296,0.504,0.0
16817.835819443066,0.52,0.0
16817.83608557284,0.504,-0.016
16817.836351702612,0.512,-0.008
16817.83661783238,0.52,0.0
16817.836883962154,0.504,0.0
16817.837150091927,0.52,-0.016
16817.837416221697,0.504,-0.008
16817.83768235147,0.528,0.0
16817.837948481243,0.504,0.0
16817.838214611013,0.52,-0.016
16817.838480740786,0.504,0.0
16817.83874687056,0.528,-0.016
16817.839013000328,0.512,-0.008
16817.8392791301,0.52,0.024
16817.839545259874,0.504,0.016
16817.839811389644,0.512,0.12
16817.840077519417,0.52,0.128
16817.84034364919,0.504,0.28800000000000003
16817.84060977896,0.52,0.28800000000000003
16817.840875908732,0.504,0.368
16817.841142038505,0.504,0.368
16817.841408168275,0.52,0.4
16817.841674298048,0.504,0.392
16817.84194042782,0.528,0.40800000000000003
16817.84220655759,0.512,0.392
16817.842472687364,0.52,0.40800000000000003
16817.842738817137,0.528,0.4
16817.843004946906,0.504,0.40800000000000003
16817.84327107668,0.504,0.4
16817.843537206452,0.52,0.4
16817.84380333622,0.504,0.4
16817.844069465995,0.52,0.40800000000000003
16817.844335595768,0.52,0.4
16817.844601725537,0.512,0.4
16817.84486785531,0.512,0.4
16817.845133985084,0.52,0.40800000000000003
16817.845400114853,0.512,0.4
16817.845666244626,0.52,0.40800000000000003
16817.8459323744,0.504,0.4
16817.84619850417,0.528,0.40800000000000003
16817.84646463394,0.512,0.4
16817.846730763715,0.52,0.40800000000000003
16817.846996893484,0.512,0.40800000000000003
16817.847263023257,0.52,0.4
16817.84752915303,0.512,0.4
16817.8477952828,0.504,0.40800000000000003
16817.848061412573,0.504,0.4
16817.848327542346,0.52,0.4
16817.848593672115,0.512,0.4
16817.84885980189,0.52,0.40800000000000003
16817.84912593166,0.504,0.4
16817.84939206143,0.528,0.40800000000000003
16817.849658191204,0.504,0.4
16817.849924320977,0.52,0.40800000000000003
16817.850190450747,0.52,0.40800000000000003
16817.85045658052,0.504,0.4
16817.850722710293,0.504,0.4
16817.850988840062,0.52,0.40800000000000003
16817.851254969835,0.52,0.4
16817.85152109961,0.504,0.40800000000000003
16817.851787229378,0.52,0.4
16817.85205335915,0.504,0.40800000000000003
16817.852319488924,0.504,0.40800000000000003
16817.852585618693,0.52,0.4
16817.852851748466,0.512,0.4
16817.85311787824,0.528,0.40800000000000003
16817.85338400801,0.512,0.40800000000000003
16817.853650137782,0.512,0.4
16817.853916267555,0.512,0.4
16817.854182397325,0.528,0.4
16817.854448527098,0.52,0.4
16817.85471465687,0.504,0.4
16817.85498078664,0.52,0.4
16817.855246916413,0.504,0.4
16817.855513046186,0.512,0.4
16817.855779175956,0.52,0.40800000000000003
16817.85604530573,0.512,0.40800000000000003
16817.856311435502,0.528,0.4
16817.85657756527,0.504,0.4
16817.856843695045,0.528,0.40800000000000003
16817.857109824818,0.504,0.4
16817.857375954587,0.52,0.40800000000000003
16817.85764208436,0.504,0.40800000000000003
16817.857908214133,0.52,0.4
16817.858174343903,0.52,0.40800000000000003
16817.858440473676,0.504,0.4
16817.85870660345,0.504,0.4
16817.85897273322,0.52,0.40800000000000003
16817.85923886299,0.52,0.40800000000000003
16817.859504992764,0.504,0.4
16817.859771122534,0.504,0.4
16817.860037252307,0.52,0.4
16817.86030338208,0.52,0.4
16817.86056951185,0.504,0.40800000000000003
16817.860835641623,0.504,0.4
16817.861101771396,0.52,0.40800000000000003
16817.861367901165,0.504,0.4
16817.861634030938,0.528,0.40800000000000003
16817.86190016071,0.512,0.4
16817.86216629048,0.528,0.40800000000000003
16817.862432420254,0.512,0.4
16817.862698550027,0.504,0.4
16817.862964679796,0.504,0.4
16817.86323080957,0.52,0.4
16817.863496939342,0.512,0.40800000000000003
16817.863763069112,0.496,0.392
16817.864029198885,0.496,0.4
16817.864295328658,0.512,0.384
16817.864561458427,0.496,0.384
16817.8648275882,0.52,0.4
16817.865093717974,0.496,0.4
16817.865359847743,0.512,0.40800000000000003
16817.865625977516,0.504,0.4
16817.86589210729,0.52,0.40800000000000003
16817.86615823706,0.512,0.40800000000000003
16817.86642436683,0.496,0.4
16817.866690496605,0.496,0.4
16817.866956626374,0.512,0.40800000000000003
16817.867222756147,0.504,0.4
16817.86748888592,0.512,0.40800000000000003
16817.86775501569,0.496,0.4
16817.868021145463,0.512,0.40800000000000003
16817.868287275236,0.504,0.4
16817.868553405006,0.512,0.40800000000000003
16817.86881953478,0.512,0.40800000000000003
16817.86908566455,0.496,0.4
16817.86935179432,0.496,0.4
16817.869617924094,0.504,0.40800000000000003
16817.869884053867,0.512,0.40800000000000003
16817.870150183637,0.496,0.4
16817.87041631341,0.504,0.40800000000000003
16817.870682443183,0.52,0.4
16817.870948572952,0.512,0.4
16817.871214702725,0.52,0.40800000000000003
16817.8714808325,0.512,0.4
16817.871746962268,0.52,0.4
16817.87201309204,0.512,0.4
16817.872279221814,0.52,0.4
16817.872545351584,0.52,0.40800000000000003
16817.872811481357,0.504,0.392
16817.87307761113,0.512,0.392
16817.8733437409,0.52,0.40800000000000003
16817.873609870672,0.512,0.4
16817.873876000445,0.52,0.41600000000000004
16817.874142130215,0.512,0.4
16817.874408259988,0.52,0.41600000000000004
16817.87467438976,0.512,0.4
16817.87494051953,0.504,0.40800000000000003
16817.875206649303,0.512,0.40800000000000003
16817.875472779077,0.512,0.4
16817.875738908846,0.52,0.4
16817.87600503862,0.504,0.40800000000000003
16817.876271168392,0.504,0.4
16817.87653729816,0.528,0.41600000000000004
16817.876803427935,0.52,0.40800000000000003
16817.877069557708,0.504,0.4
16817.877335687477,0.504,0.4
16817.87760181725,0.528,0.41600000000000004
16817.877867947023,0.52,0.41600000000000004
16817.878134076793,0.504,0.4
16817.878400206566,0.512,0.40800000000000003
16817.87866633634,0.504,0.4
16817.87893246611,0.504,0.40800000000000003
16817.87919859588,0.52,0.4
16817.879464725655,0.504,0.4
16817.879730855424,0.528,0.41600000000000004
16817.879996985197,0.504,0.4
16817.88026311497,0.52,0.41600000000000004
16817.88052924474,0.52,0.41600000000000004
16817.880795374513,0.504,0.4
16817.881061504286,0.528,0.4
16817.881327634055,0.504,0.392
16817.88159376383,0.52,0.4
16817.8818598936,0.504,0.40800000000000003
16817.88212602337,0.504,0.4
16817.882392153144,0.52,0.4
16817.882658282917,0.504,0.4
16817.882924412686,0.528,0.40800000000000003
16817.88319054246,0.512,0.4
16817.883456672233,0.52,0.41600000000000004
16817.883722802002,0.504,0.4
16817.883988931775,0.52,0.41600000000000004
16817.884255061548,0.512,0.40800000000000003
16817.884521191318,0.528,0.4
16817.88478732109,0.528,0.41600000000000004
16817.885053450864,0.504,0.4
16817.885319580633,0.504,0.4
16817.885585710406,0.52,0.41600000000000004
16817.88585184018,0.512,0.4
16817.88611796995,0.52,0.41600000000000004
16817.886384099722,0.52,0.4
16817.886650229495,0.504,0.41600000000000004
16817.886916359264,0.504,0.4
16817.887182489038,0.52,0.40800000000000003
16817.88744861881,0.504,0.4
16817.88771474858,0.52,0.41600000000000004
16817.887980878353,0.52,0.41600000000000004
16817.888247008126,0.504,0.4
16817.888513137896,0.504,0.4
16817.88877926767,0.52,0.41600000000000004
16817.88904539744,0.52,0.4
16817.88931152721,0.504,0.41600000000000004
16817.889577656984,0.504,0.40800000000000003
16817.889843786757,0.52,0.4
16817.890109916527,0.52,0.4
16817.8903760463,0.504,0.392
16817.890642176073,0.52,0.4
16817.890908305842,0.504,0.40800000000000003
16817.891174435616,0.512,0.41600000000000004
16817.89144056539,0.504,0.4
16817.891706695158,0.52,0.4
16817.89197282493,0.504,0.40800000000000003
16817.892238954704,0.504,0.4
16817.892505084474,0.52,0.41600000000000004
16817.892771214247,0.52,0.4
16817.89303734402,0.504,0.41600000000000004
16817.89330347379,0.52,0.4
16817.893569603562,0.504,0.40800000000000003
16817.893835733335,0.504,0.4
16817.894101863105,0.528,0.41600000000000004
16817.894367992878,0.504,0.4
