Time,Channel 1,Channel 2
8136.650188446045,0.528,0.0
8136.6504596904915,0.544,-0.008
8136.650730934938,0.536,0.0
8136.651002179384,0.528,-0.008
8136.65127342383,0.528,0.0
8136.651544668277,0.544,-0.016
8136.651815912724,0.528,0.0
8136.65208715717,0.536,-0.016
8136.652358401617,0.528,0.0
8136.652629646062,0.544,-0.016
8136.652900890509,0.528,0.0
8136.653172134956,0.544,-0.016
8136.653443379402,0.528,0.0
8136.653714623849,0.544,-0.016
8136.653985868295,0.528,0.0
8136.654257112741,0.544,-0.016
8136.654528357188,0.528,-0.016
8136.654799601634,0.536,0.0
8136.655070846081,0.512,0.0
8136.6553420905275,0.528,-0.008
8136.655613334974,0.528,-0.008
8136.65588457942,0.544,0.024
8136.656155823866,0.528,0.024
8136.656427068313,0.552,0.136
8136.6566983127595,0.544,0.136
8136.656969557206,0.504,0.296
8136.657240801652,0.504,0.296
8136.657512046098,0.528,0.368
8136.657783290545,0.52,0.368
8136.658054534992,0.544,0.384
8136.658325779438,0.528,0.384
8136.658597023885,0.544,0.392
8136.6588682683305,0.528,0.384
8136.659139512777,0.544,0.392
8136.659410757224,0.536,0.384
8136.65968200167,0.52,0.392
8136.659953246117,0.544,0.384
8136.660224490563,0.512,0.40800000000000003
8136.660495735009,0.512,0.4
8136.660766979456,0.504,0.392
8136.661038223902,0.512,0.392
8136.661309468349,0.536,0.384
8136.6615807127955,0.528,0.392
8136.661851957242,0.544,0.4
8136.662123201688,0.528,0.392
8136.662394446134,0.544,0.392
8136.662665690581,0.528,0.384
8136.662936935028,0.544,0.4
8136.663208179474,0.528,0.392
8136.663479423921,0.544,0.4
8136.663750668366,0.528,0.392
8136.664021912813,0.536,0.392
8136.66429315726,0.528,0.4
8136.664564401706,0.536,0.384
8136.664835646153,0.528,0.384
8136.6651068905985,0.544,0.376
8136.665378135045,0.512,0.384
8136.665649379492,0.544,0.40800000000000003
8136.665920623938,0.552,0.40800000000000003
8136.666191868385,0.528,0.4
8136.6664631128315,0.528,0.40800000000000003
8136.666734357277,0.504,0.392
8136.667005601724,0.512,0.392
8136.66727684617,0.536,0.4
8136.667548090617,0.528,0.392
8136.6678193350635,0.544,0.384
8136.66809057951,0.528,0.384
8136.668361823956,0.544,0.392
8136.668633068402,0.52,0.384
8136.668904312849,0.544,0.40800000000000003
8136.669175557296,0.512,0.4
8136.669446801742,0.544,0.392
8136.669718046189,0.528,0.384
8136.6699892906345,0.544,0.4
8136.670260535081,0.528,0.384
8136.670531779528,0.544,0.392
8136.670803023974,0.544,0.384
8136.671074268421,0.52,0.4
8136.6713455128665,0.52,0.392
8136.671616757313,0.504,0.384
8136.67188800176,0.52,0.392
8136.672159246206,0.504,0.4
8136.672430490653,0.504,0.392
8136.6727017350995,0.528,0.4
8136.672972979545,0.504,0.384
8136.673244223992,0.528,0.4
8136.673515468438,0.544,0.4
8136.673786712885,0.528,0.40800000000000003
8136.674057957332,0.52,0.4
8136.674329201778,0.536,0.41600000000000004
8136.674600446224,0.528,0.4
8136.67487169067,0.536,0.392
8136.675142935117,0.528,0.392
8136.675414179564,0.536,0.4
8136.67568542401,0.528,0.392
8136.675956668457,0.544,0.4
8136.6762279129025,0.528,0.384
8136.676499157349,0.544,0.392
8136.676770401796,0.528,0.4
8136.677041646242,0.544,0.384
8136.677312890689,0.536,0.384
8136.677584135135,0.504,0.4
8136.677855379581,0.504,0.384
8136.678126624028,0.536,0.4
8136.678397868474,0.528,0.392
8136.678669112921,0.536,0.40800000000000003
8136.6789403573675,0.528,0.40800000000000003
8136.679211601813,0.544,0.392
8136.67948284626,0.52,0.392
8136.679754090706,0.536,0.4
8136.680025335153,0.528,0.4
8136.6802965796,0.536,0.384
8136.680567824046,0.528,0.392
8136.680839068492,0.544,0.376
8136.6811103129385,0.552,0.376
8136.681381557385,0.528,0.392
8136.681652801832,0.52,0.384
8136.681924046278,0.544,0.392
8136.682195290725,0.528,0.384
8136.6824665351705,0.512,0.392
8136.682737779617,0.52,0.4
8136.683009024064,0.536,0.384
8136.68328026851,0.528,0.384
8136.683551512957,0.544,0.4
8136.6838227574035,0.528,0.4
8136.684094001849,0.544,0.40800000000000003
8136.684365246296,0.528,0.40800000000000003
8136.684636490742,0.544,0.392
8136.684907735189,0.528,0.392
8136.685178979636,0.544,0.4
8136.685450224081,0.536,0.384
8136.685721468528,0.528,0.392
8136.685992712974,0.544,0.384
8136.686263957421,0.52,0.392
8136.686535201868,0.528,0.384
8136.686806446314,0.504,0.4
8136.68707769076,0.512,0.40800000000000003
8136.6873489352065,0.544,0.392
8136.687620179653,0.528,0.4
8136.6878914241,0.544,0.384
8136.688162668546,0.528,0.384
8136.688433912993,0.536,0.4
8136.688705157439,0.528,0.384
8136.688976401885,0.544,0.4
8136.689247646332,0.52,0.4
8136.689518890778,0.504,0.384
8136.689790135225,0.504,0.392
8136.6900613796715,0.544,0.392
8136.690332624117,0.528,0.4
8136.690603868564,0.544,0.384
8136.69087511301,0.528,0.384
8136.691146357457,0.536,0.4
8136.691417601904,0.528,0.392
8136.691688846349,0.536,0.40800000000000003
8136.691960090796,0.528,0.392
8136.6922313352425,0.52,0.384
8136.692502579689,0.52,0.392
8136.692773824136,0.504,0.4
8136.693045068582,0.512,0.4
8136.693316313028,0.536,0.384
8136.6935875574745,0.536,0.392
8136.693858801921,0.52,0.4
8136.694130046368,0.528,0.4
8136.694401290814,0.544,0.384
8136.694672535261,0.544,0.4
8136.694943779707,0.512,0.384
8136.695215024153,0.52,0.392
8136.6954862686,0.544,0.392
8136.695757513046,0.544,0.384
